decade,state_x,county_x,icpsrfip_x,statenam_x,countynam_x,state_y,county_y,icpsrfip_y,statenam_y,countynam_y,dist_km,dist_mi
1870,360,0290,36029,New York,Erie,360,0630,36063,New York,Niagara,48.94027808292463,30.410078940813346
1870,360,0290,36029,New York,Erie,360,0370,36037,New York,Genesee,51.27504951879547,31.860838651522073
1870,360,0290,36029,New York,Erie,360,0090,36009,New York,Cattaraugus,57.29903620243049,35.60397043915417
1870,360,0290,36029,New York,Erie,360,0730,36073,New York,Orleans,68.06853926038252,42.29582939407739
1870,360,0290,36029,New York,Erie,360,0510,36051,New York,Livingston,78.2043701806067,48.593942737293084
1870,360,0290,36029,New York,Erie,360,0130,36013,New York,Chautauqua,79.08073261928293,49.13848911064534
1870,360,0310,36031,New York,Essex,360,0310,36031,New York,Essex,0,0
1870,360,0310,36031,New York,Essex,500,0010,50001,Vermont,Addison,51.599023160839636,32.062146539732524
1870,360,0310,36031,New York,Essex,360,1130,36113,New York,Warren,61.517974298605154,38.22549703394971
1870,360,0310,36031,New York,Essex,500,0070,50007,Vermont,Chittenden,67.72240561145763,42.080751915971476
1870,360,0310,36031,New York,Essex,360,0330,36033,New York,Franklin,67.98396196938641,42.24327550193493
1870,360,0310,36031,New York,Essex,360,0190,36019,New York,Clinton,71.09315459526832,44.17523823077469
1870,360,0310,36031,New York,Essex,360,0410,36041,New York,Hamilton,76.95466551220706,47.81741225754504
1870,360,0330,36033,New York,Franklin,360,0330,36033,New York,Franklin,0,0
1870,360,0330,36033,New York,Franklin,360,0190,36019,New York,Clinton,52.38415697750653,32.55000607546068
1870,360,0330,36033,New York,Franklin,360,0890,36089,New York,St. Lawrence,61.31872991099399,38.10169231127316
1870,360,0330,36033,New York,Franklin,360,0310,36031,New York,Essex,67.98396196938641,42.24327550193493
1870,360,0350,36035,New York,Fulton,360,0350,36035,New York,Fulton,0,0
1870,360,0350,36035,New York,Fulton,360,0570,36057,New York,Montgomery,23.592206782710527,14.659517656082462
1870,360,0350,36035,New York,Fulton,360,0930,36093,New York,Schenectady,44.28682768215576,27.518558917270312
1870,360,0350,36035,New York,Fulton,360,0910,36091,New York,Saratoga,45.387234802799576,28.202320201771208
1870,360,0350,36035,New York,Fulton,360,0430,36043,New York,Herkimer,55.32975849596579,34.3803180028418
1870,360,0350,36035,New York,Fulton,360,0950,36095,New York,Schoharie,58.55929455213079,36.387058672434485
1870,360,0350,36035,New York,Fulton,360,0410,36041,New York,Hamilton,61.180310428630214,38.01568243248791
1870,360,0350,36035,New York,Fulton,360,0010,36001,New York,Albany,67.8928638924425,42.18666978125377
1870,360,0350,36035,New York,Fulton,360,1130,36113,New York,Warren,68.19407041958719,42.37383084013533
1870,360,0350,36035,New York,Fulton,360,0770,36077,New York,Otsego,73.0815346623986,45.410760323708374
1870,360,0370,36037,New York,Genesee,360,0370,36037,New York,Genesee,0,0
1870,360,0370,36037,New York,Genesee,360,0730,36073,New York,Orleans,28.119221090749047,17.47247393394381
1870,360,0370,36037,New York,Genesee,360,1210,36121,New York,Wyoming,33.33818839872736,20.71538987234994
1870,360,0370,36037,New York,Genesee,360,0550,36055,New York,Monroe,43.59449671352464,27.088364397869167
1870,360,0370,36037,New York,Genesee,360,0510,36051,New York,Livingston,45.70685853583494,28.400925181834737
1870,360,0370,36037,New York,Genesee,360,0630,36063,New York,Niagara,49.77554843829659,30.929091877371317
1870,360,0370,36037,New York,Genesee,360,0290,36029,New York,Erie,51.27504951879547,31.860838651522073
1870,360,0370,36037,New York,Genesee,360,0690,36069,New York,Ontario,74.69069353993213,46.41064529394066
1870,360,0390,36039,New York,Greene,360,0390,36039,New York,Greene,0,0
1870,360,0390,36039,New York,Greene,360,0010,36001,New York,Albany,38.042897400723696,23.638760514050105
1870,360,0390,36039,New York,Greene,360,0210,36021,New York,Columbia,40.542629310294274,25.192021910973672
1870,360,0390,36039,New York,Greene,360,0950,36095,New York,Schoharie,43.476216443304814,27.014868445344522
1870,360,0390,36039,New York,Greene,360,1110,36111,New York,Ulster,44.688114922099025,27.767907247983487
1870,360,0390,36039,New York,Greene,360,0930,36093,New York,Schenectady,60.50986988107674,37.59908999013036
1870,360,0390,36039,New York,Greene,360,0270,36027,New York,Dutchess,65.05591154956356,40.42386932163859
1870,360,0390,36039,New York,Greene,360,0830,36083,New York,Rensselaer,69.7734572626267,43.35521632579874
1870,360,0390,36039,New York,Greene,360,0250,36025,New York,Delaware,70.1090818276472,43.56376376190966
1870,360,0390,36039,New York,Greene,360,0570,36057,New York,Montgomery,74.33876851827574,46.19196922365589
1870,360,0390,36039,New York,Greene,250,0030,25003,Massachusetts,Berkshire,76.11564627901278,47.296069876305054
1870,360,0410,36041,New York,Hamilton,360,0410,36041,New York,Hamilton,0,0
1870,360,0410,36041,New York,Hamilton,360,0430,36043,New York,Herkimer,45.84862635142464,28.489015618428592
1870,360,0410,36041,New York,Hamilton,360,1130,36113,New York,Warren,54.12975970899012,33.63467332589538
1870,360,0410,36041,New York,Hamilton,360,0350,36035,New York,Fulton,61.180310428630214,38.01568243248791
1870,360,0410,36041,New York,Hamilton,360,0310,36031,New York,Essex,76.95466551220706,47.81741225754504
1870,360,0410,36041,New York,Hamilton,360,0490,36049,New York,Lewis,77.31750406541663,48.042869681942534
1870,360,0410,36041,New York,Hamilton,360,0910,36091,New York,Saratoga,80.44183302353915,49.98423769159274
1870,360,0430,36043,New York,Herkimer,360,0430,36043,New York,Herkimer,0,0
1870,360,0430,36043,New York,Herkimer,360,0650,36065,New York,Oneida,43.05711480292023,26.75445075939013
1870,360,0430,36043,New York,Herkimer,360,0410,36041,New York,Hamilton,45.84862635142464,28.489015618428592
1870,360,0430,36043,New York,Herkimer,360,0350,36035,New York,Fulton,55.32975849596579,34.3803180028418
1870,360,0430,36043,New York,Herkimer,360,0490,36049,New York,Lewis,56.611960030422715,35.17704109899583
1870,360,0430,36043,New York,Herkimer,360,0570,36057,New York,Montgomery,71.36157396816071,44.34202629652843
1870,360,0430,36043,New York,Herkimer,360,0530,36053,New York,Madison,80.3324528829725,49.91627202324176
1870,360,0450,36045,New York,Jefferson,360,0450,36045,New York,Jefferson,0,0
1870,360,0450,36045,New York,Jefferson,360,0490,36049,New York,Lewis,46.83687087682715,29.10308229739996
1870,360,0450,36045,New York,Jefferson,360,0750,36075,New York,Oswego,70.85548631421443,44.027558007619234
1870,360,0470,36047,New York,Kings,360,0470,36047,New York,Kings,0,0
1870,360,0470,36047,New York,Kings,360,0610,36061,New York,New York,14.916232791358864,9.268517353256213
1870,360,0470,36047,New York,Kings,340,0170,34017,New Jersey,Hudson,15.486026736143948,9.622570896056933
1870,360,0470,36047,New York,Kings,360,0850,36085,New York,Richmond,18.810957739357303,11.688587237630475
1870,360,0470,36047,New York,Kings,360,0810,36081,New York,Queens,26.702066570361485,16.59189494002607
1870,360,0470,36047,New York,Kings,340,0130,34013,New Jersey,Essex,30.09770677303304,18.7018479411691
1870,360,0470,36047,New York,Kings,340,0390,34039,New Jersey,Union,30.79777368440797,19.136849352536046
1870,360,0470,36047,New York,Kings,340,0030,34003,New Jersey,Bergen,37.0055112070288,22.994158618063363
1870,360,0470,36047,New York,Kings,340,0230,34023,New Jersey,Middlesex,45.63807939266927,28.358187803644824
1870,360,0470,36047,New York,Kings,340,0250,34025,New Jersey,Monmouth,49.1807670261887,30.559511842209236
1870,360,0470,36047,New York,Kings,340,0310,34031,New Jersey,Passaic,52.601282019938054,32.684921321940934
1870,360,0470,36047,New York,Kings,340,0270,34027,New Jersey,Morris,55.963300868636374,34.773982982280984
1870,360,0470,36047,New York,Kings,360,0870,36087,New York,Rockland,57.16279617202562,35.519314809031044
1870,360,0470,36047,New York,Kings,360,1190,36119,New York,Westchester,57.18716656273643,35.534457867762306
1870,360,0470,36047,New York,Kings,340,0350,34035,New Jersey,Somerset,57.33746410890248,35.62784843321385
1870,360,0470,36047,New York,Kings,340,0210,34021,New Jersey,Mercer,75.48546382558322,46.904492653890486
1870,360,0490,36049,New York,Lewis,360,0490,36049,New York,Lewis,0,0
1870,360,0490,36049,New York,Lewis,360,0450,36045,New York,Jefferson,46.83687087682715,29.10308229739996
1870,360,0490,36049,New York,Lewis,360,0430,36043,New York,Herkimer,56.611960030422715,35.17704109899583
1870,360,0490,36049,New York,Lewis,360,0650,36065,New York,Oneida,60.42600918295411,37.54698136815605
1870,360,0490,36049,New York,Lewis,360,0750,36075,New York,Oswego,68.59270735920187,42.62153235057354
1870,360,0490,36049,New York,Lewis,360,0410,36041,New York,Hamilton,77.31750406541663,48.042869681942534
1870,360,0510,36051,New York,Livingston,360,0510,36051,New York,Livingston,0,0
1870,360,0510,36051,New York,Livingston,360,1210,36121,New York,Wyoming,36.83461799459951,22.887970498910907
1870,360,0510,36051,New York,Livingston,360,0690,36069,New York,Ontario,41.26041214918429,25.638031489342257
1870,360,0510,36051,New York,Livingston,360,0370,36037,New York,Genesee,45.70685853583494,28.400925181834737
1870,360,0510,36051,New York,Livingston,360,0550,36055,New York,Monroe,47.03640022593612,29.227064086942143
1870,360,0510,36051,New York,Livingston,360,1230,36123,New York,Yates,55.83520816629489,34.69438986711016
1870,360,0510,36051,New York,Livingston,360,0030,36003,New York,Allegany,56.3313574262406,35.002682724290295
1870,360,0510,36051,New York,Livingston,360,1010,36101,New York,Steuben,60.490249772816256,37.586898620068716
1870,360,0510,36051,New York,Livingston,360,0730,36073,New York,Orleans,69.15874599067305,42.97325244986318
1870,360,0510,36051,New York,Livingston,360,1170,36117,New York,Wayne,77.18975005632747,47.963487021001704
1870,360,0510,36051,New York,Livingston,360,0990,36099,New York,Seneca,78.02202899827128,48.48064117943136
1870,360,0510,36051,New York,Livingston,360,0290,36029,New York,Erie,78.2043701806067,48.593942737293084
1870,360,0530,36053,New York,Madison,360,0530,36053,New York,Madison,0,0
1870,360,0530,36053,New York,Madison,360,0650,36065,New York,Oneida,41.23552631261011,25.622568147400337
1870,360,0530,36053,New York,Madison,360,0670,36067,New York,Onondaga,44.01646422343463,27.350562852587355
1870,360,0530,36053,New York,Madison,360,0170,36017,New York,Chenango,46.92935809533285,29.160551190629565
1870,360,0530,36053,New York,Madison,360,0230,36023,New York,Cortland,48.22180133057136,29.96363818460879
1870,360,0530,36053,New York,Madison,360,0770,36077,New York,Otsego,60.56483188383931,37.63324179531469
1870,360,0530,36053,New York,Madison,360,0750,36075,New York,Oswego,68.81119058148572,42.75729153088791
1870,360,0530,36053,New York,Madison,360,0110,36011,New York,Cayuga,72.1168132841011,44.81131025069882
1870,360,0530,36053,New York,Madison,360,0430,36043,New York,Herkimer,80.3324528829725,49.91627202324176
1870,360,0550,36055,New York,Monroe,360,0550,36055,New York,Monroe,0,0
1870,360,0550,36055,New York,Monroe,360,0370,36037,New York,Genesee,43.59449671352464,27.088364397869167
1870,360,0550,36055,New York,Monroe,360,0730,36073,New York,Orleans,45.006309024297465,27.965623896629417
1870,360,0550,36055,New York,Monroe,360,0690,36069,New York,Ontario,45.894429840215096,28.517476586866948
1870,360,0550,36055,New York,Monroe,360,0510,36051,New York,Livingston,47.03640022593612,29.227064086942143
1870,360,0550,36055,New York,Monroe,360,1170,36117,New York,Wayne,54.08031080700818,33.603947202716036
1870,360,0550,36055,New York,Monroe,360,1210,36121,New York,Wyoming,65.56861087781931,40.742445914496145
1870,360,0550,36055,New York,Monroe,360,1230,36123,New York,Yates,74.69812610545932,46.41526367604368
1870,360,0570,36057,New York,Montgomery,360,0570,36057,New York,Montgomery,0,0
1870,360,0570,36057,New York,Montgomery,360,0350,36035,New York,Fulton,23.592206782710527,14.659517656082462
1870,360,0570,36057,New York,Montgomery,360,0930,36093,New York,Schenectady,32.472225830129275,20.17730567866725
1870,360,0570,36057,New York,Montgomery,360,0950,36095,New York,Schoharie,34.98779099862237,21.740405406564506
1870,360,0570,36057,New York,Montgomery,360,0010,36001,New York,Albany,50.808445934700444,31.570904626170734
1870,360,0570,36057,New York,Montgomery,360,0910,36091,New York,Saratoga,52.12797505493847,32.39082200880491
1870,360,0570,36057,New York,Montgomery,360,0770,36077,New York,Otsego,56.975052512957795,35.40265630776107
1870,360,0570,36057,New York,Montgomery,360,0430,36043,New York,Herkimer,71.36157396816071,44.34202629652843
1870,360,0570,36057,New York,Montgomery,360,0390,36039,New York,Greene,74.33876851827574,46.19196922365589
1870,360,0570,36057,New York,Montgomery,360,0830,36083,New York,Rensselaer,78.86192855315872,49.002530567211366
1870,360,0610,36061,New York,New York,360,0610,36061,New York,New York,0,0
1870,360,0610,36061,New York,New York,340,0170,34017,New Jersey,Hudson,10.116687893784196,6.2862184180536484
1870,360,0610,36061,New York,New York,360,0470,36047,New York,Kings,14.916232791358864,9.268517353256213
1870,360,0610,36061,New York,New York,340,0030,34003,New Jersey,Bergen,22.516462090209007,13.991080893959813
1870,360,0610,36061,New York,New York,340,0130,34013,New Jersey,Essex,23.72494461258872,14.74199711968887
1870,360,0610,36061,New York,New York,360,0850,36085,New York,Richmond,26.88976503142047,16.708525356555402
1870,360,0610,36061,New York,New York,360,0810,36081,New York,Queens,27.05017910803244,16.808202042591432
1870,360,0610,36061,New York,New York,340,0390,34039,New Jersey,Union,31.763671644511124,19.73703051958495
1870,360,0610,36061,New York,New York,340,0310,34031,New Jersey,Passaic,39.98956375443311,24.848362907142818
1870,360,0610,36061,New York,New York,360,0870,36087,New York,Rockland,42.24838953139176,26.251932173228028
1870,360,0610,36061,New York,New York,360,1190,36119,New York,Westchester,43.81611781710908,27.226073367228384
1870,360,0610,36061,New York,New York,340,0270,34027,New Jersey,Morris,49.54251820673188,30.784293604556613
1870,360,0610,36061,New York,New York,340,0230,34023,New Jersey,Middlesex,53.31092354486094,33.12587212234339
1870,360,0610,36061,New York,New York,340,0350,34035,New Jersey,Somerset,59.7578056213978,37.13177892445457
1870,360,0610,36061,New York,New York,340,0250,34025,New Jersey,Monmouth,61.92324844131095,38.47732271118577
1870,360,0610,36061,New York,New York,340,0370,34037,New Jersey,Sussex,72.93752225748943,45.321275163973
1870,360,0610,36061,New York,New York,090,0010,9001,Connecticut,Fairfield,73.52374633111373,45.68553791551915
1870,360,0610,36061,New York,New York,360,0790,36079,New York,Putnam,74.56160883624847,46.33043577771315
1870,360,0610,36061,New York,New York,360,0710,36071,New York,Orange,75.12986079578583,46.68353117530208
1870,360,0630,36063,New York,Niagara,360,0630,36063,New York,Niagara,0,0
1870,360,0630,36063,New York,Niagara,360,0730,36073,New York,Orleans,41.74468237904904,25.938943059438362
1870,360,0630,36063,New York,Niagara,360,0290,36029,New York,Erie,48.94027808292463,30.410078940813346
1870,360,0630,36063,New York,Niagara,360,0370,36037,New York,Genesee,49.77554843829659,30.929091877371317
1870,360,0630,36063,New York,Niagara,360,1210,36121,New York,Wyoming,69.7034650245256,43.3117251653625
1870,360,0650,36065,New York,Oneida,360,0650,36065,New York,Oneida,0,0
1870,360,0650,36065,New York,Oneida,360,0530,36053,New York,Madison,41.23552631261011,25.622568147400337
1870,360,0650,36065,New York,Oneida,360,0430,36043,New York,Herkimer,43.05711480292023,26.75445075939013
1870,360,0650,36065,New York,Oneida,360,0490,36049,New York,Lewis,60.42600918295411,37.54698136815605
1870,360,0650,36065,New York,Oneida,360,0750,36075,New York,Oswego,60.708956578217446,37.72279672849127
1870,360,0650,36065,New York,Oneida,360,0670,36067,New York,Onondaga,66.99442360926409,41.628404871341154
1870,360,0650,36065,New York,Oneida,360,0770,36077,New York,Otsego,75.20586061149345,46.73075527139814
1870,360,0670,36067,New York,Onondaga,360,0670,36067,New York,Onondaga,0,0
1870,360,0670,36067,New York,Onondaga,360,0110,36011,New York,Cayuga,30.927017955902432,19.217158019604405
1870,360,0670,36067,New York,Onondaga,360,0530,36053,New York,Madison,44.01646422343463,27.350562852587355
1870,360,0670,36067,New York,Onondaga,360,0230,36023,New York,Cortland,46.83987002160918,29.104945879568866
1870,360,0670,36067,New York,Onondaga,360,0750,36075,New York,Oswego,46.99441478600509,29.20097554407559
1870,360,0670,36067,New York,Onondaga,360,0990,36099,New York,Seneca,57.090827018436116,35.47459525026082
1870,360,0670,36067,New York,Onondaga,360,1090,36109,New York,Tompkins,65.73189406000151,40.843905380081004
1870,360,0670,36067,New York,Onondaga,360,0650,36065,New York,Oneida,66.99442360926409,41.628404871341154
1870,360,0670,36067,New York,Onondaga,360,1170,36117,New York,Wayne,69.96732123036595,43.47567781056474
1870,360,0670,36067,New York,Onondaga,360,0170,36017,New York,Chenango,74.32372589356189,46.18262217000306
1870,360,0690,36069,New York,Ontario,360,0690,36069,New York,Ontario,0,0
1870,360,0690,36069,New York,Ontario,360,1230,36123,New York,Yates,29.152420183334584,18.11447408592221
1870,360,0690,36069,New York,Ontario,360,0990,36099,New York,Seneca,39.71407171279279,24.677180088776876
1870,360,0690,36069,New York,Ontario,360,1170,36117,New York,Wayne,40.243714666610735,25.006284962450835
1870,360,0690,36069,New York,Ontario,360,0510,36051,New York,Livingston,41.26041214918429,25.638031489342257
1870,360,0690,36069,New York,Ontario,360,0550,36055,New York,Monroe,45.894429840215096,28.517476586866948
1870,360,0690,36069,New York,Ontario,360,0110,36011,New York,Cayuga,61.261193333395845,38.065940739453744
1870,360,0690,36069,New York,Ontario,360,0970,36097,New York,Schuyler,61.82414428239856,38.4157422418067
1870,360,0690,36069,New York,Ontario,360,1010,36101,New York,Steuben,65.51417603213801,40.7086216695359
1870,360,0690,36069,New York,Ontario,360,0370,36037,New York,Genesee,74.69069353993213,46.41064529394066
1870,360,0690,36069,New York,Ontario,360,1210,36121,New York,Wyoming,77.37404245289802,48.078001007179026
1870,360,0710,36071,New York,Orange,360,0710,36071,New York,Orange,0,0
1870,360,0710,36071,New York,Orange,360,0870,36087,New York,Rockland,35.73958458162018,22.207548281548224
1870,360,0710,36071,New York,Orange,340,0310,34031,New Jersey,Passaic,41.02686191209419,25.49291010007427
1870,360,0710,36071,New York,Orange,340,0370,34037,New Jersey,Sussex,43.49388919882916,27.0258497865148
1870,360,0710,36071,New York,Orange,360,0790,36079,New York,Putnam,46.49892934361555,28.89309516400176
1870,360,0710,36071,New York,Orange,360,1050,36105,New York,Sullivan,52.02622019123996,32.32759446783262
1870,360,0710,36071,New York,Orange,340,0030,34003,New Jersey,Bergen,52.64107583480469,32.70964805212829
1870,360,0710,36071,New York,Orange,360,1110,36111,New York,Ulster,54.22368111088329,33.69303337936634
1870,360,0710,36071,New York,Orange,360,1190,36119,New York,Westchester,54.43938045227083,33.82706273628912
1870,360,0710,36071,New York,Orange,420,1030,42103,Pennsylvania,Pike,61.331221135291464,38.109453998207385
1870,360,0710,36071,New York,Orange,360,0270,36027,New York,Dutchess,61.8504593942701,38.43209369424418
1870,360,0710,36071,New York,Orange,340,0270,34027,New Jersey,Morris,63.38197709478572,39.38373467374614
1870,360,0710,36071,New York,Orange,340,0130,34013,New Jersey,Essex,68.51054728473557,42.57048044714811
1870,360,0710,36071,New York,Orange,360,0610,36061,New York,New York,75.12986079578583,46.68353117530208
1870,360,0710,36071,New York,Orange,340,0170,34017,New Jersey,Hudson,75.98975562550689,47.217845050844566
1870,360,0710,36071,New York,Orange,090,0010,9001,Connecticut,Fairfield,77.93213535001054,48.42478385603702
1870,360,0730,36073,New York,Orleans,360,0730,36073,New York,Orleans,0,0
1870,360,0730,36073,New York,Orleans,360,0370,36037,New York,Genesee,28.119221090749047,17.47247393394381
1870,360,0730,36073,New York,Orleans,360,0630,36063,New York,Niagara,41.74468237904904,25.938943059438362
1870,360,0730,36073,New York,Orleans,360,0550,36055,New York,Monroe,45.006309024297465,27.965623896629417
1870,360,0730,36073,New York,Orleans,360,1210,36121,New York,Wyoming,61.19971945991658,38.02774264539849
1870,360,0730,36073,New York,Orleans,360,0290,36029,New York,Erie,68.06853926038252,42.29582939407739
1870,360,0730,36073,New York,Orleans,360,0510,36051,New York,Livingston,69.15874599067305,42.97325244986318
1870,360,0750,36075,New York,Oswego,360,0750,36075,New York,Oswego,0,0
1870,360,0750,36075,New York,Oswego,360,0670,36067,New York,Onondaga,46.99441478600509,29.20097554407559
1870,360,0750,36075,New York,Oswego,360,0650,36065,New York,Oneida,60.708956578217446,37.72279672849127
1870,360,0750,36075,New York,Oswego,360,0110,36011,New York,Cayuga,65.89572239008898,40.945703584869705
1870,360,0750,36075,New York,Oswego,360,0490,36049,New York,Lewis,68.59270735920187,42.62153235057354
1870,360,0750,36075,New York,Oswego,360,0530,36053,New York,Madison,68.81119058148572,42.75729153088791
1870,360,0750,36075,New York,Oswego,360,0450,36045,New York,Jefferson,70.85548631421443,44.027558007619234
1870,360,0750,36075,New York,Oswego,360,1170,36117,New York,Wayne,78.03959512718598,48.491556265898076
1870,360,0770,36077,New York,Otsego,360,0770,36077,New York,Otsego,0,0
1870,360,0770,36077,New York,Otsego,360,0950,36095,New York,Schoharie,48.679081349436274,30.24777881511719
1870,360,0770,36077,New York,Otsego,360,0250,36025,New York,Delaware,48.79717056999122,30.321156054883797
1870,360,0770,36077,New York,Otsego,360,0170,36017,New York,Chenango,49.95103085198824,31.038131593983586
1870,360,0770,36077,New York,Otsego,360,0570,36057,New York,Montgomery,56.975052512957795,35.40265630776107
1870,360,0770,36077,New York,Otsego,360,0530,36053,New York,Madison,60.56483188383931,37.63324179531469
1870,360,0770,36077,New York,Otsego,360,0350,36035,New York,Fulton,73.0815346623986,45.410760323708374
1870,360,0770,36077,New York,Otsego,360,0650,36065,New York,Oneida,75.20586061149345,46.73075527139814
1870,360,0790,36079,New York,Putnam,360,0790,36079,New York,Putnam,0,0
1870,360,0790,36079,New York,Putnam,360,1190,36119,New York,Westchester,32.16318997612731,19.98527970162197
1870,360,0790,36079,New York,Putnam,090,0010,9001,Connecticut,Fairfield,34.62577336839209,21.515458080057382
1870,360,0790,36079,New York,Putnam,360,0270,36027,New York,Dutchess,37.64805152189928,23.393414659574983
1870,360,0790,36079,New York,Putnam,360,0870,36087,New York,Rockland,38.721218809254964,24.060249896389283
1870,360,0790,36079,New York,Putnam,360,0710,36071,New York,Orange,46.49892934361555,28.89309516400176
1870,360,0790,36079,New York,Putnam,090,0050,9005,Connecticut,Litchfield,58.45309581468,36.321069836330594
1870,360,0790,36079,New York,Putnam,340,0030,34003,New Jersey,Bergen,58.661845457941745,36.45078085104326
1870,360,0790,36079,New York,Putnam,340,0310,34031,New Jersey,Passaic,63.55915775272091,39.493829630408726
1870,360,0790,36079,New York,Putnam,360,1110,36111,New York,Ulster,66.53748717559661,41.34447773477652
1870,360,0790,36079,New York,Putnam,090,0090,9009,Connecticut,New Haven,68.24827989315924,42.40751504535935
1870,360,0790,36079,New York,Putnam,360,0610,36061,New York,New York,74.56160883624847,46.33043577771315
1870,360,0790,36079,New York,Putnam,360,0810,36081,New York,Queens,77.7581390237898,48.31666755136832
1870,360,0810,36081,New York,Queens,360,0810,36081,New York,Queens,0,0
1870,360,0810,36081,New York,Queens,360,0470,36047,New York,Kings,26.702066570361485,16.59189494002607
1870,360,0810,36081,New York,Queens,360,0610,36061,New York,New York,27.05017910803244,16.808202042591432
1870,360,0810,36081,New York,Queens,340,0170,34017,New Jersey,Hudson,35.904224072868764,22.309850518514708
1870,360,0810,36081,New York,Queens,340,0030,34003,New Jersey,Bergen,44.034058141916674,27.36149520669067
1870,360,0810,36081,New York,Queens,360,0850,36085,New York,Richmond,45.512837365434315,28.28036601586362
1870,360,0810,36081,New York,Queens,360,1190,36119,New York,Westchester,46.0441597302215,28.61051442713379
1870,360,0810,36081,New York,Queens,340,0130,34013,New Jersey,Essex,50.664305012925965,31.48133960975754
1870,360,0810,36081,New York,Queens,340,0390,34039,New Jersey,Union,56.145832540028394,34.88740290455492
1870,360,0810,36081,New York,Queens,360,0870,36087,New York,Rockland,56.91570061221288,35.365776746433646
1870,360,0810,36081,New York,Queens,340,0310,34031,New Jersey,Passaic,64.05316980073415,39.800794485662315
1870,360,0810,36081,New York,Queens,090,0010,9001,Connecticut,Fairfield,64.17063933229242,39.873786668538244
1870,360,0810,36081,New York,Queens,360,1030,36103,New York,Suffolk,68.93244941457117,42.83263827657152
1870,360,0810,36081,New York,Queens,340,0250,34025,New Jersey,Monmouth,71.80219543096672,44.61581578019756
1870,360,0810,36081,New York,Queens,340,0230,34023,New Jersey,Middlesex,72.15940159991376,44.83777340327071
1870,360,0810,36081,New York,Queens,340,0270,34027,New Jersey,Morris,76.59193192922248,47.592020058621394
1870,360,0810,36081,New York,Queens,360,0790,36079,New York,Putnam,77.7581390237898,48.31666755136832
1870,360,0830,36083,New York,Rensselaer,360,0830,36083,New York,Rensselaer,0,0
1870,360,0830,36083,New York,Rensselaer,360,0010,36001,New York,Albany,39.92778538521679,24.809975608208394
1870,360,0830,36083,New York,Rensselaer,250,0030,25003,Massachusetts,Berkshire,45.350850883918746,28.17971228271796
1870,360,0830,36083,New York,Rensselaer,360,0930,36093,New York,Schenectady,46.403774925576464,28.833968949818164
1870,360,0830,36083,New York,Rensselaer,500,0030,50003,Vermont,Bennington,49.585450483559434,30.810970484594414
1870,360,0830,36083,New York,Rensselaer,360,0210,36021,New York,Columbia,52.28955846507267,32.491225285005775
1870,360,0830,36083,New York,Rensselaer,360,0910,36091,New York,Saratoga,52.70884966855124,32.75176076000588
1870,360,0830,36083,New York,Rensselaer,360,1150,36115,New York,Washington,67.33776234536208,41.84174567113162
1870,360,0830,36083,New York,Rensselaer,360,0390,36039,New York,Greene,69.7734572626267,43.35521632579874
1870,360,0830,36083,New York,Rensselaer,500,0250,50025,Vermont,Windham,72.0261063789469,44.75494759289899
1870,360,0830,36083,New York,Rensselaer,250,0110,25011,Massachusetts,Franklin,75.54796593920247,46.94332966674743
1870,360,0830,36083,New York,Rensselaer,360,0950,36095,New York,Schoharie,77.53973087074348,48.180955016915576
1870,360,0830,36083,New York,Rensselaer,360,0570,36057,New York,Montgomery,78.86192855315872,49.002530567211366
1870,360,0850,36085,New York,Richmond,360,0850,36085,New York,Richmond,0,0
1870,360,0850,36085,New York,Richmond,340,0390,34039,New Jersey,Union,15.967192281527874,9.921553304655667
1870,360,0850,36085,New York,Richmond,360,0470,36047,New York,Kings,18.810957739357303,11.688587237630475
1870,360,0850,36085,New York,Richmond,340,0170,34017,New Jersey,Hudson,18.969910542346913,11.787355930333595
1870,360,0850,36085,New York,Richmond,340,0130,34013,New Jersey,Essex,24.437899947204485,15.185007025971034
1870,360,0850,36085,New York,Richmond,360,0610,36061,New York,New York,26.88976503142047,16.708525356555402
1870,360,0850,36085,New York,Richmond,340,0230,34023,New Jersey,Middlesex,27.141535528303383,16.86496829037372
1870,360,0850,36085,New York,Richmond,340,0250,34025,New Jersey,Monmouth,36.60642117381113,22.74617556831286
1870,360,0850,36085,New York,Richmond,340,0350,34035,New Jersey,Somerset,39.249862746883935,24.388734010182834
1870,360,0850,36085,New York,Richmond,340,0030,34003,New Jersey,Bergen,42.806069072909146,26.598458174827055
1870,360,0850,36085,New York,Richmond,340,0270,34027,New Jersey,Morris,45.505290425290234,28.275676564668547
1870,360,0850,36085,New York,Richmond,360,0810,36081,New York,Queens,45.512837365434315,28.28036601586362
1870,360,0850,36085,New York,Richmond,340,0310,34031,New Jersey,Passaic,51.89547515038472,32.246353265917286
1870,360,0850,36085,New York,Richmond,340,0210,34021,New Jersey,Mercer,57.05055160546222,35.44956926888338
1870,360,0850,36085,New York,Richmond,340,0190,34019,New Jersey,Hunterdon,64.23508363487862,39.91383050166913
1870,360,0850,36085,New York,Richmond,360,0870,36087,New York,Rockland,64.46471308655491,40.05651562783003
1870,360,0850,36085,New York,Richmond,360,1190,36119,New York,Westchester,70.33323938913529,43.703048813140526
1870,360,0850,36085,New York,Richmond,340,0290,34029,New Jersey,Ocean,72.91129059089185,45.304975562024886
